engine,uncompressed_size,compressed_size
bzip2,21741103,50
bzip2,21741104,50
bzip2,21741105,50
bzip2,21741106,50
bzip2,21741107,50
bzip2,21741108,50
bzip2,21741109,50
bzip2,21741110,50
bzip2,21741111,50
bzip2,21741112,50
bzip2,21741113,48
bzip2,21741114,47
bzip2,21741115,48
bzip2,21741116,48
bzip2,21741117,48
bzip2,21741118,48
bzip2,21741119,48
bzip2,21741120,48
bzip2,21741121,48
bzip2,21741122,48
bzip2,21741123,48
bzip2,21741124,48
bzip2,21741125,48
bzip2,21741126,48
bzip2,21741127,48
bzip2,21741128,48
bzip2,21741129,50
bzip2,21741130,50
bzip2,21741131,50
bzip2,21741132,50
bzip2,21741133,50
bzip2,21741134,50
bzip2,21741135,50
bzip2,21741136,50
bzip2,21741137,50
bzip2,21741138,50
bzip2,21741139,50
bzip2,21741140,50
bzip2,21741141,50
bzip2,21741142,50
bzip2,21741143,50
bzip2,21741144,50
bzip2,21741145,50
bzip2,21741146,50
bzip2,21741147,50
bzip2,21741148,50
bzip2,21741149,50
bzip2,21741150,50
bzip2,21741151,50
bzip2,21741152,50
bzip2,21741153,50
bzip2,21741154,50
bzip2,21741155,50
bzip2,21741156,50
bzip2,21741157,50
bzip2,21741158,50
bzip2,21741159,50
bzip2,21741160,50
bzip2,21741161,50
bzip2,21741162,50
bzip2,21741163,50
bzip2,21741164,50
bzip2,21741165,50
bzip2,21741166,50
bzip2,21741167,50
bzip2,21741168,50
bzip2,21741169,50
bzip2,21741170,50
bzip2,21741171,50
bzip2,21741172,50
bzip2,21741173,50
bzip2,21741174,50
bzip2,21741175,50
bzip2,21741176,50
bzip2,21741177,50
bzip2,21741178,50
bzip2,21741179,50
bzip2,21741180,50
bzip2,21741181,50
bzip2,21741182,50
bzip2,21741183,50
bzip2,21741184,50
bzip2,21741185,50
bzip2,21741186,50
bzip2,21741187,50
bzip2,21741188,50
bzip2,21741189,50
bzip2,21741190,50
bzip2,21741191,50
bzip2,21741192,50
bzip2,21741193,50
bzip2,21741194,50
bzip2,21741195,50
bzip2,21741196,50
bzip2,21741197,50
bzip2,21741198,50
bzip2,21741199,50
bzip2,21741200,50
bzip2,21741201,50
bzip2,21741202,50
bzip2,21741203,50
bzip2,21741204,50
bzip2,21741205,50
bzip2,21741206,50
bzip2,21741207,50
bzip2,21741208,50
bzip2,21741209,50
bzip2,21741210,50
bzip2,21741211,50
bzip2,21741212,50
bzip2,21741213,50
bzip2,21741214,50
bzip2,21741215,50
bzip2,21741216,50
bzip2,21741217,50
bzip2,21741218,50
bzip2,21741219,50
bzip2,21741220,50
bzip2,21741221,50
bzip2,21741222,50
bzip2,21741223,50
bzip2,21741224,50
bzip2,21741225,50
bzip2,21741226,50
bzip2,21741227,50
bzip2,21741228,50
bzip2,21741229,50
bzip2,21741230,50
bzip2,21741231,50
bzip2,21741232,50
bzip2,21741233,50
bzip2,21741234,50
bzip2,21741235,50
bzip2,21741236,50
bzip2,21741237,50
bzip2,21741238,50
bzip2,21741239,50
bzip2,21741240,50
bzip2,21741241,50
bzip2,21741242,50
bzip2,21741243,50
bzip2,21741244,50
bzip2,21741245,50
bzip2,21741246,50
bzip2,21741247,50
bzip2,21741248,50
bzip2,21741249,50
bzip2,21741250,50
bzip2,21741251,50
bzip2,21741252,50
bzip2,21741253,50
bzip2,21741254,50
bzip2,21741255,50
bzip2,21741256,50
bzip2,21741257,50
bzip2,21741258,50
bzip2,21741259,50
bzip2,21741260,50
bzip2,21741261,50
bzip2,21741262,50
bzip2,21741263,50
bzip2,21741264,50
bzip2,21741265,50
bzip2,21741266,50
bzip2,21741267,50
bzip2,21741268,50
bzip2,21741269,50
bzip2,21741270,50
bzip2,21741271,50
bzip2,21741272,50
bzip2,21741273,50
bzip2,21741274,50
bzip2,21741275,50
bzip2,21741276,50
bzip2,21741277,50
bzip2,21741278,50
bzip2,21741279,50
bzip2,21741280,50
bzip2,21741281,50
bzip2,21741282,50
bzip2,21741283,50
bzip2,21741284,50
bzip2,21741285,50
bzip2,21741286,50
bzip2,21741287,50
bzip2,21741288,50
bzip2,21741289,48
bzip2,21741290,48
bzip2,21741291,48
bzip2,21741292,48
bzip2,21741293,48
bzip2,21741294,48
bzip2,21741295,48
bzip2,21741296,48
bzip2,21741297,48
bzip2,21741298,48
bzip2,21741299,48
bzip2,21741300,46
bzip2,21741301,46
bzip2,21741302,47
bzip2,21741303,47
bzip2,21741304,50
bzip2,21741305,50
bzip2,21741306,50
bzip2,21741307,50
bzip2,21741308,50
bzip2,21741309,50
bzip2,21741310,50
bzip2,21741311,50
bzip2,21741312,50
bzip2,21741313,50
bzip2,21741314,50
bzip2,21741315,50
bzip2,21741316,50
bzip2,21741317,50
bzip2,21741318,50
bzip2,21741319,50
bzip2,21741320,50
bzip2,21741321,50
bzip2,21741322,50
bzip2,21741323,50
bzip2,21741324,50
bzip2,21741325,50
bzip2,21741326,50
bzip2,21741327,50
bzip2,21741328,50
bzip2,21741329,50
bzip2,21741330,50
bzip2,21741331,50
bzip2,21741332,50
bzip2,21741333,50
bzip2,21741334,50
bzip2,21741335,50
bzip2,21741336,50
bzip2,21741337,50
bzip2,21741338,50
bzip2,21741339,50
bzip2,21741340,50
bzip2,21741341,50
bzip2,21741342,50
bzip2,21741343,50
bzip2,21741344,50
bzip2,21741345,50
bzip2,21741346,50
bzip2,21741347,50
bzip2,21741348,50
bzip2,21741349,50
bzip2,21741350,50
bzip2,21741351,50
bzip2,21741352,50
bzip2,21741353,50
bzip2,21741354,50
bzip2,21741355,50
bzip2,21741356,50
bzip2,21741357,50
bzip2,21741358,50
bzip2,21741359,50
bzip2,21741360,50
bzip2,21741361,50
bzip2,21741362,50
bzip2,21741363,50
bzip2,21741364,50
bzip2,21741365,50
bzip2,21741366,50
bzip2,21741367,50
bzip2,21741368,48
bzip2,21741369,47
bzip2,21741370,48
bzip2,21741371,48
bzip2,21741372,48
bzip2,21741373,48
bzip2,21741374,48
bzip2,21741375,48
bzip2,21741376,48
bzip2,21741377,48
bzip2,21741378,48
bzip2,21741379,48
bzip2,21741380,48
bzip2,21741381,48
bzip2,21741382,48
bzip2,21741383,48
bzip2,21741384,50
bzip2,21741385,50
bzip2,21741386,50
bzip2,21741387,50
bzip2,21741388,50
bzip2,21741389,50
bzip2,21741390,50
bzip2,21741391,50
bzip2,21741392,50
bzip2,21741393,50
bzip2,21741394,50
bzip2,21741395,50
bzip2,21741396,50
bzip2,21741397,50
bzip2,21741398,50
bzip2,21741399,50
bzip2,21741400,50
bzip2,21741401,50
bzip2,21741402,50
bzip2,21741403,50
bzip2,21741404,50
bzip2,21741405,50
bzip2,21741406,50
bzip2,21741407,50
bzip2,21741408,50
bzip2,21741409,50
bzip2,21741410,50
bzip2,21741411,50
bzip2,21741412,50
bzip2,21741413,50
bzip2,21741414,50
bzip2,21741415,50
bzip2,21741416,50
bzip2,21741417,50
bzip2,21741418,50
bzip2,21741419,50
bzip2,21741420,50
bzip2,21741421,50
bzip2,21741422,50
bzip2,21741423,50
bzip2,21741424,50
bzip2,21741425,50
bzip2,21741426,50
bzip2,21741427,50
bzip2,21741428,50
bzip2,21741429,50
bzip2,21741430,50
bzip2,21741431,50
bzip2,21741432,50
bzip2,21741433,50
bzip2,21741434,50
bzip2,21741435,50
bzip2,21741436,50
bzip2,21741437,50
bzip2,21741438,50
bzip2,21741439,50
bzip2,21741440,50
bzip2,21741441,50
bzip2,21741442,50
bzip2,21741443,50
bzip2,21741444,50
bzip2,21741445,50
bzip2,21741446,50
bzip2,21741447,50
bzip2,21741448,50
bzip2,21741449,50
bzip2,21741450,50
bzip2,21741451,50
bzip2,21741452,50
bzip2,21741453,50
bzip2,21741454,50
bzip2,21741455,50
bzip2,21741456,50
bzip2,21741457,50
bzip2,21741458,50
bzip2,21741459,50
bzip2,21741460,50
bzip2,21741461,50
bzip2,21741462,50
bzip2,21741463,50
bzip2,21741464,50
bzip2,21741465,50
bzip2,21741466,50
bzip2,21741467,50
bzip2,21741468,50
bzip2,21741469,50
bzip2,21741470,50
bzip2,21741471,50
bzip2,21741472,50
bzip2,21741473,50
bzip2,21741474,50
bzip2,21741475,50
bzip2,21741476,50
bzip2,21741477,50
bzip2,21741478,50
bzip2,21741479,50
bzip2,21741480,50
bzip2,21741481,50
bzip2,21741482,50
bzip2,21741483,50
bzip2,21741484,50
bzip2,21741485,50
bzip2,21741486,50
bzip2,21741487,50
bzip2,21741488,50
bzip2,21741489,50
bzip2,21741490,50
bzip2,21741491,50
bzip2,21741492,50
bzip2,21741493,50
bzip2,21741494,50
bzip2,21741495,50
bzip2,21741496,50
bzip2,21741497,50
bzip2,21741498,50
bzip2,21741499,50
bzip2,21741500,50
bzip2,21741501,50
bzip2,21741502,50
bzip2,21741503,50
bzip2,21741504,50
bzip2,21741505,50
bzip2,21741506,50
bzip2,21741507,50
bzip2,21741508,50
bzip2,21741509,50
bzip2,21741510,50
bzip2,21741511,50
bzip2,21741512,50
bzip2,21741513,50
bzip2,21741514,50
bzip2,21741515,50
bzip2,21741516,50
bzip2,21741517,50
bzip2,21741518,50
bzip2,21741519,50
bzip2,21741520,50
bzip2,21741521,50
bzip2,21741522,50
bzip2,21741523,50
bzip2,21741524,50
bzip2,21741525,50
bzip2,21741526,50
bzip2,21741527,50
bzip2,21741528,50
bzip2,21741529,50
bzip2,21741530,50
bzip2,21741531,50
bzip2,21741532,50
bzip2,21741533,50
bzip2,21741534,50
bzip2,21741535,50
bzip2,21741536,50
bzip2,21741537,50
bzip2,21741538,50
bzip2,21741539,50
bzip2,21741540,50
bzip2,21741541,50
bzip2,21741542,50
bzip2,21741543,50
bzip2,21741544,48
bzip2,21741545,48
bzip2,21741546,48
bzip2,21741547,48
bzip2,21741548,48
bzip2,21741549,48
bzip2,21741550,48
bzip2,21741551,48
bzip2,21741552,48
bzip2,21741553,48
bzip2,21741554,48
bzip2,21741555,46
bzip2,21741556,46
bzip2,21741557,47
bzip2,21741558,47
bzip2,21741559,50
bzip2,21741560,50
bzip2,21741561,50
bzip2,21741562,50
bzip2,21741563,50
bzip2,21741564,50
bzip2,21741565,50
bzip2,21741566,50
bzip2,21741567,50
bzip2,21741568,50
bzip2,21741569,50
bzip2,21741570,50
bzip2,21741571,50
bzip2,21741572,50
bzip2,21741573,50
bzip2,21741574,50
bzip2,21741575,50
bzip2,21741576,50
bzip2,21741577,50
bzip2,21741578,50
bzip2,21741579,50
bzip2,21741580,50
bzip2,21741581,50
bzip2,21741582,50
bzip2,21741583,50
bzip2,21741584,50
bzip2,21741585,50
bzip2,21741586,50
bzip2,21741587,50
bzip2,21741588,50
bzip2,21741589,50
bzip2,21741590,50
bzip2,21741591,50
bzip2,21741592,50
bzip2,21741593,50
bzip2,21741594,50
bzip2,21741595,50
bzip2,21741596,50
bzip2,21741597,50
bzip2,21741598,50
bzip2,21741599,50
bzip2,21741600,50
bzip2,21741601,50
bzip2,21741602,50
bzip2,21741603,50
bzip2,21741604,50
bzip2,21741605,50
bzip2,21741606,50
bzip2,21741607,50
bzip2,21741608,50
bzip2,21741609,50
bzip2,21741610,50
bzip2,21741611,50
bzip2,21741612,50
bzip2,21741613,50
bzip2,21741614,50
bzip2,21741615,50
bzip2,21741616,50
bzip2,21741617,50
bzip2,21741618,50
bzip2,21741619,50
bzip2,21741620,50
bzip2,21741621,50
bzip2,21741622,50
bzip2,21741623,48
bzip2,21741624,47
bzip2,21741625,48
bzip2,21741626,48
bzip2,21741627,48
bzip2,21741628,48
bzip2,21741629,48
bzip2,21741630,48
bzip2,21741631,48
bzip2,21741632,48
bzip2,21741633,48
bzip2,21741634,48
bzip2,21741635,48
bzip2,21741636,48
bzip2,21741637,48
bzip2,21741638,48
bzip2,21741639,50
bzip2,21741640,50
bzip2,21741641,50
bzip2,21741642,50
bzip2,21741643,50
bzip2,21741644,50
bzip2,21741645,50
bzip2,21741646,50
bzip2,21741647,50
bzip2,21741648,50
bzip2,21741649,50
bzip2,21741650,50
bzip2,21741651,50
bzip2,21741652,50
bzip2,21741653,50
bzip2,21741654,50
bzip2,21741655,50
bzip2,21741656,50
bzip2,21741657,50
bzip2,21741658,50
bzip2,21741659,50
bzip2,21741660,50
bzip2,21741661,50
bzip2,21741662,50
bzip2,21741663,50
bzip2,21741664,50
bzip2,21741665,50
bzip2,21741666,50
bzip2,21741667,50
bzip2,21741668,50
bzip2,21741669,50
bzip2,21741670,50
bzip2,21741671,50
bzip2,21741672,50
bzip2,21741673,50
bzip2,21741674,50
bzip2,21741675,50
bzip2,21741676,50
bzip2,21741677,50
bzip2,21741678,50
bzip2,21741679,50
bzip2,21741680,50
bzip2,21741681,50
bzip2,21741682,50
bzip2,21741683,50
bzip2,21741684,50
bzip2,21741685,50
bzip2,21741686,50
bzip2,21741687,50
bzip2,21741688,50
bzip2,21741689,50
bzip2,21741690,50
bzip2,21741691,50
bzip2,21741692,50
bzip2,21741693,50
bzip2,21741694,50
bzip2,21741695,50
bzip2,21741696,50
bzip2,21741697,50
bzip2,21741698,50
bzip2,21741699,50
bzip2,21741700,50
bzip2,21741701,50
bzip2,21741702,50
bzip2,21741703,50
bzip2,21741704,50
bzip2,21741705,50
bzip2,21741706,50
bzip2,21741707,50
bzip2,21741708,50
bzip2,21741709,50
bzip2,21741710,50
bzip2,21741711,50
bzip2,21741712,50
bzip2,21741713,50
bzip2,21741714,50
bzip2,21741715,50
bzip2,21741716,50
bzip2,21741717,50
bzip2,21741718,50
bzip2,21741719,50
bzip2,21741720,50
bzip2,21741721,50
bzip2,21741722,50
bzip2,21741723,50
bzip2,21741724,50
bzip2,21741725,50
bzip2,21741726,50
bzip2,21741727,50
bzip2,21741728,50
bzip2,21741729,50
bzip2,21741730,50
bzip2,21741731,50
bzip2,21741732,50
bzip2,21741733,50
bzip2,21741734,50
bzip2,21741735,50
bzip2,21741736,50
bzip2,21741737,50
bzip2,21741738,50
bzip2,21741739,50
bzip2,21741740,50
bzip2,21741741,50
bzip2,21741742,50
bzip2,21741743,50
bzip2,21741744,50
bzip2,21741745,50
bzip2,21741746,50
bzip2,21741747,50
bzip2,21741748,50
bzip2,21741749,50
bzip2,21741750,50
bzip2,21741751,50
bzip2,21741752,50
bzip2,21741753,50
bzip2,21741754,50
bzip2,21741755,50
bzip2,21741756,50
bzip2,21741757,50
bzip2,21741758,50
bzip2,21741759,50
bzip2,21741760,50
bzip2,21741761,50
bzip2,21741762,50
bzip2,21741763,50
bzip2,21741764,50
bzip2,21741765,50
bzip2,21741766,50
bzip2,21741767,50
bzip2,21741768,50
bzip2,21741769,50
bzip2,21741770,50
bzip2,21741771,50
bzip2,21741772,50
bzip2,21741773,50
bzip2,21741774,50
bzip2,21741775,50
bzip2,21741776,50
bzip2,21741777,50
bzip2,21741778,50
bzip2,21741779,50
bzip2,21741780,50
bzip2,21741781,50
bzip2,21741782,50
bzip2,21741783,50
bzip2,21741784,50
bzip2,21741785,50
bzip2,21741786,50
bzip2,21741787,50
bzip2,21741788,50
bzip2,21741789,50
bzip2,21741790,50
bzip2,21741791,50
bzip2,21741792,50
bzip2,21741793,50
bzip2,21741794,50
bzip2,21741795,50
bzip2,21741796,50
bzip2,21741797,50
bzip2,21741798,50
bzip2,21741799,48
bzip2,21741800,48
bzip2,21741801,48
bzip2,21741802,48
bzip2,21741803,48
bzip2,21741804,48
bzip2,21741805,48
bzip2,21741806,48
bzip2,21741807,48
bzip2,21741808,48
bzip2,21741809,48
bzip2,21741810,46
bzip2,21741811,46
bzip2,21741812,47
bzip2,21741813,47
bzip2,21741814,50
bzip2,21741815,50
bzip2,21741816,50
bzip2,21741817,50
bzip2,21741818,50
bzip2,21741819,50
bzip2,21741820,50
bzip2,21741821,50
bzip2,21741822,50
bzip2,21741823,50
bzip2,21741824,50
bzip2,21741825,50
bzip2,21741826,50
bzip2,21741827,50
bzip2,21741828,50
bzip2,21741829,50
bzip2,21741830,50
bzip2,21741831,50
bzip2,21741832,50
bzip2,21741833,50
bzip2,21741834,50
bzip2,21741835,50
bzip2,21741836,50
bzip2,21741837,50
bzip2,21741838,50
bzip2,21741839,50
bzip2,21741840,50
bzip2,21741841,50
bzip2,21741842,50
bzip2,21741843,50
bzip2,21741844,50
bzip2,21741845,50
bzip2,21741846,50
bzip2,21741847,50
bzip2,21741848,50
bzip2,21741849,50
bzip2,21741850,50
bzip2,21741851,50
bzip2,21741852,50
bzip2,21741853,50
bzip2,21741854,50
bzip2,21741855,50
bzip2,21741856,50
bzip2,21741857,50
bzip2,21741858,50
bzip2,21741859,50
bzip2,21741860,50
bzip2,21741861,50
bzip2,21741862,50
bzip2,21741863,50
bzip2,21741864,50
bzip2,21741865,50
bzip2,21741866,50
bzip2,21741867,50
bzip2,21741868,50
bzip2,21741869,50
bzip2,21741870,50
bzip2,21741871,50
bzip2,21741872,50
bzip2,21741873,50
bzip2,21741874,50
bzip2,21741875,50
bzip2,21741876,50
bzip2,21741877,50
bzip2,21741878,48
bzip2,21741879,47
bzip2,21741880,48
bzip2,21741881,48
bzip2,21741882,48
bzip2,21741883,48
bzip2,21741884,48
bzip2,21741885,48
bzip2,21741886,48
bzip2,21741887,48
bzip2,21741888,48
bzip2,21741889,48
bzip2,21741890,48
bzip2,21741891,48
bzip2,21741892,48
bzip2,21741893,48
bzip2,21741894,50
bzip2,21741895,50
bzip2,21741896,50
bzip2,21741897,50
bzip2,21741898,50
bzip2,21741899,50
bzip2,21741900,50
bzip2,21741901,50
bzip2,21741902,50
bzip2,21741903,50
bzip2,21741904,50
bzip2,21741905,50
bzip2,21741906,50
bzip2,21741907,50
bzip2,21741908,50
bzip2,21741909,50
bzip2,21741910,50
bzip2,21741911,50
bzip2,21741912,50
bzip2,21741913,50
bzip2,21741914,50
bzip2,21741915,50
bzip2,21741916,50
bzip2,21741917,50
bzip2,21741918,50
bzip2,21741919,50
bzip2,21741920,50
bzip2,21741921,50
bzip2,21741922,50
bzip2,21741923,50
bzip2,21741924,50
bzip2,21741925,50
bzip2,21741926,50
bzip2,21741927,50
bzip2,21741928,50
bzip2,21741929,50
bzip2,21741930,50
bzip2,21741931,50
bzip2,21741932,50
bzip2,21741933,50
bzip2,21741934,50
bzip2,21741935,50
bzip2,21741936,50
bzip2,21741937,50
bzip2,21741938,50
bzip2,21741939,50
bzip2,21741940,50
bzip2,21741941,50
bzip2,21741942,50
bzip2,21741943,50
bzip2,21741944,50
bzip2,21741945,50
bzip2,21741946,50
bzip2,21741947,50
bzip2,21741948,50
bzip2,21741949,50
bzip2,21741950,50
bzip2,21741951,50
bzip2,21741952,50
bzip2,21741953,50
bzip2,21741954,50
bzip2,21741955,50
bzip2,21741956,50
bzip2,21741957,50
bzip2,21741958,50
bzip2,21741959,50
bzip2,21741960,50
bzip2,21741961,50
bzip2,21741962,50
bzip2,21741963,50
bzip2,21741964,50
bzip2,21741965,50
bzip2,21741966,50
bzip2,21741967,50
bzip2,21741968,50
bzip2,21741969,50
bzip2,21741970,50
bzip2,21741971,50
bzip2,21741972,50
bzip2,21741973,50
bzip2,21741974,50
bzip2,21741975,50
bzip2,21741976,50
bzip2,21741977,50
bzip2,21741978,50
bzip2,21741979,50
bzip2,21741980,50
bzip2,21741981,50
bzip2,21741982,50
bzip2,21741983,50
bzip2,21741984,50
bzip2,21741985,50
bzip2,21741986,50
bzip2,21741987,50
bzip2,21741988,50
bzip2,21741989,50
bzip2,21741990,50
bzip2,21741991,50
bzip2,21741992,50
bzip2,21741993,50
bzip2,21741994,50
bzip2,21741995,50
bzip2,21741996,50
bzip2,21741997,50
bzip2,21741998,50
bzip2,21741999,50
bzip2,21742000,50
bzip2,21742001,50
bzip2,21742002,50
bzip2,21742003,50
bzip2,21742004,50
bzip2,21742005,50
bzip2,21742006,50
bzip2,21742007,50
bzip2,21742008,50
bzip2,21742009,50
bzip2,21742010,50
bzip2,21742011,50
bzip2,21742012,50
bzip2,21742013,50
bzip2,21742014,50
bzip2,21742015,50
bzip2,21742016,50
bzip2,21742017,50
bzip2,21742018,50
bzip2,21742019,50
bzip2,21742020,50
bzip2,21742021,50
bzip2,21742022,50
bzip2,21742023,50
bzip2,21742024,50
bzip2,21742025,50
bzip2,21742026,50
bzip2,21742027,50
bzip2,21742028,50
bzip2,21742029,50
bzip2,21742030,50
bzip2,21742031,50
bzip2,21742032,50
bzip2,21742033,50
bzip2,21742034,50
bzip2,21742035,50
bzip2,21742036,50
bzip2,21742037,50
bzip2,21742038,50
bzip2,21742039,50
bzip2,21742040,50
bzip2,21742041,50
bzip2,21742042,50
bzip2,21742043,50
bzip2,21742044,50
bzip2,21742045,50
bzip2,21742046,50
bzip2,21742047,50
bzip2,21742048,50
bzip2,21742049,50
bzip2,21742050,50
bzip2,21742051,50
bzip2,21742052,50
bzip2,21742053,50
bzip2,21742054,48
bzip2,21742055,48
bzip2,21742056,48
bzip2,21742057,48
bzip2,21742058,48
bzip2,21742059,48
bzip2,21742060,48
bzip2,21742061,48
bzip2,21742062,48
bzip2,21742063,48
bzip2,21742064,48
bzip2,21742065,46
bzip2,21742066,47
bzip2,21742067,47
bzip2,21742068,47
bzip2,21742069,51
bzip2,21742070,51
bzip2,21742071,51
bzip2,21742072,51
bzip2,21742073,51
bzip2,21742074,51
bzip2,21742075,51
bzip2,21742076,51
bzip2,21742077,51
bzip2,21742078,51
bzip2,21742079,51
bzip2,21742080,51
bzip2,21742081,51
bzip2,21742082,51
bzip2,21742083,51
bzip2,21742084,51
bzip2,21742085,51
bzip2,21742086,51
bzip2,21742087,51
bzip2,21742088,51
bzip2,21742089,51
bzip2,21742090,51
bzip2,21742091,51
bzip2,21742092,51
bzip2,21742093,51
bzip2,21742094,51
bzip2,21742095,51
bzip2,21742096,51
bzip2,21742097,51
bzip2,21742098,51
bzip2,21742099,51
bzip2,21742100,51
bzip2,21742101,51
bzip2,21742102,51
bzip2,21742103,51
bzip2,21742104,51
bzip2,21742105,51
bzip2,21742106,51
bzip2,21742107,51
bzip2,21742108,51
bzip2,21742109,51
bzip2,21742110,51
bzip2,21742111,51
bzip2,21742112,51
bzip2,21742113,51
bzip2,21742114,51
bzip2,21742115,51
bzip2,21742116,51
bzip2,21742117,51
bzip2,21742118,51
bzip2,21742119,51
bzip2,21742120,51
bzip2,21742121,51
bzip2,21742122,51
bzip2,21742123,51
bzip2,21742124,51
bzip2,21742125,51
bzip2,21742126,51
bzip2,21742127,51
bzip2,21742128,51
bzip2,21742129,51
bzip2,21742130,51
bzip2,21742131,51
bzip2,21742132,51
bzip2,21742133,49
bzip2,21742134,47
bzip2,21742135,48
bzip2,21742136,48
bzip2,21742137,48
bzip2,21742138,48
bzip2,21742139,48
bzip2,21742140,48
bzip2,21742141,48
bzip2,21742142,48
bzip2,21742143,48
bzip2,21742144,48
bzip2,21742145,48
bzip2,21742146,48
bzip2,21742147,48
bzip2,21742148,48
bzip2,21742149,50
bzip2,21742150,50
bzip2,21742151,50
bzip2,21742152,50
bzip2,21742153,50
bzip2,21742154,50
bzip2,21742155,50
bzip2,21742156,50
bzip2,21742157,50
bzip2,21742158,50
bzip2,21742159,50
bzip2,21742160,50
bzip2,21742161,50
bzip2,21742162,50
bzip2,21742163,50
bzip2,21742164,50
bzip2,21742165,50
bzip2,21742166,50
bzip2,21742167,50
bzip2,21742168,50
bzip2,21742169,50
bzip2,21742170,50
bzip2,21742171,50
bzip2,21742172,50
bzip2,21742173,50
bzip2,21742174,50
bzip2,21742175,50
bzip2,21742176,50
bzip2,21742177,50
bzip2,21742178,50
bzip2,21742179,50
bzip2,21742180,50
bzip2,21742181,50
bzip2,21742182,50
bzip2,21742183,50
bzip2,21742184,50
bzip2,21742185,50
bzip2,21742186,50
bzip2,21742187,50
bzip2,21742188,50
bzip2,21742189,50
bzip2,21742190,50
bzip2,21742191,50
bzip2,21742192,50
bzip2,21742193,50
bzip2,21742194,50
bzip2,21742195,50
bzip2,21742196,50
bzip2,21742197,50
bzip2,21742198,50
bzip2,21742199,50
bzip2,21742200,50
bzip2,21742201,50
bzip2,21742202,50
bzip2,21742203,50
bzip2,21742204,50
bzip2,21742205,50
bzip2,21742206,50
bzip2,21742207,50
bzip2,21742208,50
bzip2,21742209,50
bzip2,21742210,50
bzip2,21742211,50
bzip2,21742212,50
bzip2,21742213,50
bzip2,21742214,50
bzip2,21742215,50
bzip2,21742216,50
bzip2,21742217,50
bzip2,21742218,50
bzip2,21742219,50
bzip2,21742220,50
bzip2,21742221,50
bzip2,21742222,50
bzip2,21742223,50
bzip2,21742224,50
bzip2,21742225,50
bzip2,21742226,50
bzip2,21742227,50
bzip2,21742228,50
bzip2,21742229,50
bzip2,21742230,50
bzip2,21742231,50
bzip2,21742232,50
bzip2,21742233,50
bzip2,21742234,50
bzip2,21742235,50
bzip2,21742236,50
bzip2,21742237,50
bzip2,21742238,50
bzip2,21742239,50
bzip2,21742240,50
bzip2,21742241,50
bzip2,21742242,50
bzip2,21742243,50
bzip2,21742244,50
bzip2,21742245,50
bzip2,21742246,50
bzip2,21742247,50
bzip2,21742248,50
bzip2,21742249,50
bzip2,21742250,50
bzip2,21742251,50
bzip2,21742252,50
bzip2,21742253,50
bzip2,21742254,50
bzip2,21742255,50
bzip2,21742256,50
bzip2,21742257,50
bzip2,21742258,50
bzip2,21742259,50
bzip2,21742260,50
bzip2,21742261,50
bzip2,21742262,50
bzip2,21742263,50
bzip2,21742264,50
bzip2,21742265,50
bzip2,21742266,50
bzip2,21742267,50
bzip2,21742268,50
bzip2,21742269,50
bzip2,21742270,50
bzip2,21742271,50
bzip2,21742272,50
bzip2,21742273,50
bzip2,21742274,50
bzip2,21742275,50
bzip2,21742276,50
bzip2,21742277,50
bzip2,21742278,50
bzip2,21742279,50
bzip2,21742280,50
bzip2,21742281,50
bzip2,21742282,50
bzip2,21742283,50
bzip2,21742284,50
bzip2,21742285,50
bzip2,21742286,50
bzip2,21742287,50
bzip2,21742288,50
bzip2,21742289,50
bzip2,21742290,50
bzip2,21742291,50
bzip2,21742292,50
bzip2,21742293,50
bzip2,21742294,50
bzip2,21742295,50
bzip2,21742296,50
bzip2,21742297,50
bzip2,21742298,50
bzip2,21742299,50
bzip2,21742300,50
bzip2,21742301,50
bzip2,21742302,50
bzip2,21742303,50
bzip2,21742304,50
bzip2,21742305,50
bzip2,21742306,50
bzip2,21742307,50
bzip2,21742308,50
bzip2,21742309,48
bzip2,21742310,48
bzip2,21742311,48
bzip2,21742312,48
bzip2,21742313,48
bzip2,21742314,48
